question_set,question_id,source,selected_system,outcome,probability,brier,hist_available,market_available,market_sharpness,base_prior_sharpness,horizon_days,evidence_strength,evidence_disagreement,source_hist_coverage,source_prior_sharpness
2025-03-16-llm,6208fc9de32a0c70420ccd15b638ec7fdf2d1345d0a0b4fa9b2a079d9f7aa585::2025-09-12,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,c204288933f5b3470af9e85f92ac5c601d910bf0bf2906356f16b5cefc56cc9d::2025-09-12,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,45a87395232f6db78b837ccc197c25db3b0aacd8d25fd9a6d4c7f440ae6aa827::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,141f95a02ac3f48c7c9fbce011abe0c0a24a501efc13a5ecead4cc6b05aadae0::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,608c702ed4bad261f6e4c774c4214084cd6b3fdc17e7ea19830d29909d32c264::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,e5e7326536f22814234b9d726ec82624b5aae786fe974f34821a41081058faed::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,0496d3ec0efa0d7a1375aeedf5dd8bfdb78a6e4cd9e73c1bd642cb12c4b8d6f9::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,e79b6ce29b4d554f08659deccf0ccf239eb6b61f15d0cc07b85225c3dcbd11d4::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,01dc4820f1d157556d2143201cb14f45ec4d8db486fd02261713184772e3f13f::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,f603aac5459005105dbd3021e3113dd57fc1afa4f51984f1f97458bfb4ec4e25::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,e3144ff38ca35aa20403268d762f53b627df261d5eb3cba55145ce2bec47d76f::2026-03-16,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,784d7f61078dc6e24c9e0cfdfe1bea7672efe7a20bf2ce1e9cd58ed2311f92c7::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,60f01c83f5ec1b7c0e0aeb46de28b7b21b80e28cc858aba05afafa14be7ab22e::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,5cd966511a679ab0d39ea5d711a48072a480ca76846762357cc76ffca706993e::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,09b8cab569dc098dae932334f999e6a5270647f83f3a848b0da4fb17ccdc1829::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,749d1a20eff8580abbf2a1bfe90e79d7381da8fc2614fb693e09c3669035b522::2026-03-16,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,28142a17fbd561cbc2a21368f991c853b87ab5761f6737fd30b7bf9b6c08c225::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,fb3b2dc4c3c1f5a0e9e8331418dca4b1c633d2af59118433252db5dd18596637::2026-03-16,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,319472955f13a394ef7ec8092a37290110e809d2a53960b83a4789d2a6ed15ed::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,1efcbd3211a7cede0d1096d16e076887993bded8098ef4a90c2025f7b110a616::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,aa1c24fb54d794e52e188956f7b2d90073a38969252512710a65eb8207e8812c::2026-03-16,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,abd370f7008067794d307d8078be608a59fc9cc5a6140ae84d5a1af5f1becb0c::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,6cc13f8928a503f53c02e79d90ec44e80e9efc83b6ffa25fbf7a50ef3b7031af::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,33342b89d642c0bfe67f5789010fa7fa504789f2bb708a4716075d81cc312c31::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,7324000fa5d5d32e83c2d260425c63152ec88965e22de78f03bcf54a74b0f973::2026-03-16,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,bb37ada897832957ed86044f8cc5adbf1d7b9eddd9fcb0c92767d5a5dcb38d90::2026-03-16,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,1cd3eb2885aa031e2fccb89e40415a0a5b899b49991ccb89e5ebdbe45df4c98d::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,cafd095fe3a221cf37cc55b60c476dd9ff579bc01e10be2d9d31cfc6273ae60a::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,09e8449ecef759940a0753fde27422f775de8900e2297afd570fd8a2decece9f::2026-03-16,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,8e55cc35b2a7ca4dd631d71ce91243c429a1c52e95c1275ec94e572f551c3008::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,e2b85ccba2abbdce06f3a0e52d27a22f9a3c13e62220f2e3aa4ffde3cfa67dd8::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,8cb98794394458da6db4e043eb45c84c099a5a79f91f4eb6bbafc8b43de7c0fd::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,4b3b0fae087e0d55113b373536295bb507b079119bd02e538b982adadd46147d::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,83df1cdcf4de44a5db87a93f685229ca6a0aa0d5432db04ec977900ea7d0ff79::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,0bdb5b24d2ed896f7d00f5ebd49b95d8b2ba783f0ad922d96901e3066d4c55eb::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,51297bea4751f17de2777ca7452ea1740e4ba95b5e7fc9d615ddab2a2d37bb5d::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,68bb8dc76bd44d3fe76210dc0ec58f8d882ddb785ff0616293ab48742fb79e0d::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,15c2659874faee783be845d3b1cc83775390929d8521e5f367f7692ec4af1b89::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,e50f69a359f2ce4be943a2ee4801291035b25334323febfdf1e63596326db9b1::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,f1f34d2f7e1994e08b5b6932a804607965e58467532dd1b35bdaef303297393b::2026-03-16,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,09d7cca6b5d49a076a2fc19e67e2a762a74a750e98c0a3721919ea639e58617d::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,52bf60c761bac91a28752ce0c93efe7745edae97141c10cb338412a1b2107cd8::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,d5f3b9fc7c1e800bd99566e31d0251f126048d9f73cd3971f93622271a2cd69e::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,7bac3cf9ebcb22130dc397027bcfd98f286cc36cb8de9e63ef0447c88f163891::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,975fde53bd3e829fa5147bfd5b30ee090ac81fcb8220e0e2829a2cde3dfc43e6::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,e3acddb9c29a6f5d97a04ad8b209aebf5fbd5d03fd1f0e1f5e0957355230a8d5::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,35b9b01ffb939d92e022dca223372393c792c1019e884c358b8745bd858f5509::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,f2ca1bb6cd322cd6a3a82f6b54f06cca58c42265a35aa50949b7cb7bcd7bbf05::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,481aa3a68c0f2d81d989b94dbf311987c84291c12de58c2a10736915eb4cb83a::2026-03-16,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,a4289c4419e5d033301de801a3ea245c5c36ae07a75cdc168e02dcee989e4474::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,46d9b7df736fc8f0a6c0b9f10284c4ec39b34563564c0d6094be32a8ec8959e7::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,c258d05b6aa40658c2a86d037ad231c3988ea9eba10405dbcbdbcb431e947f79::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,9a8103fa5b3f321c8241255f845078bf3c695730fa4735c39f547397dc16d401::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,4e50ffb834adbf6af03d1e143e9a558cb1e8b50a459ed91fa597fefe9c4ac2e8::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,6268886886fec42fd812446e5a6f646a9f09c2368c6f81199c3b9cfb5a4ffd30::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,d10acc492b637f535691d9be726842f4241cc9dc8490e1c42bb7f54752b89b51::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,980df3710afe2a71e904ecae61419a511057ea082f0d5c29b9af02783af99a47::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,03d9155ee98e3e628ef7fde02f8e637025e74baf1bcdc884eed4e3746162241c::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,8bc2ac1ebb303b411aeecda4b906cb5f3311650c74526302d8f6d7f7ee6eedaf::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,bb2ea8402975f456a7e4f5bfe1cbe412bfefd23f9712930022a0a24ca46ed05b::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,7995b87ae1e77b1eb0fdd1822f47def9c15fa3c4e53d94310b2cc30c2b18298b::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,e6750dee35cefca653620998ba97516000ce7fbf2c00d12b16f30b145daea25d::2026-03-16,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,365.0,0.65,0.0,0.0,0.4116666666666667
2025-03-16-llm,8ac7bdaa41ff40aeb4bde4f0d5000078733b864ad687933e50bbc73a7bce462f::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,6208fc9de32a0c70420ccd15b638ec7fdf2d1345d0a0b4fa9b2a079d9f7aa585::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,c204288933f5b3470af9e85f92ac5c601d910bf0bf2906356f16b5cefc56cc9d::2026-03-16,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,365.0,0.5875,0.0,0.0,0.4116666666666667
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07005.D::2025-03-23,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,7.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07005.D::2025-04-15,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,30.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07005.D::2025-06-14,dbnomics,aia_baseline,1,0.3254806171292163,0.4549763978683829,1.0,0.0,0.0,0.27,90.0,0.667,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07005.D::2025-09-12,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,180.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07015.D::2025-03-23,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,7.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07015.D::2025-04-15,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,30.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07015.D::2025-06-14,dbnomics,aia_baseline,1,0.3254806171292163,0.4549763978683829,1.0,0.0,0.0,0.27,90.0,0.667,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07015.D::2025-09-12,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,180.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07015.D::2026-03-16,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,365.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07020.D::2025-03-23,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,7.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07020.D::2025-04-15,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,30.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07020.D::2025-06-14,dbnomics,aia_baseline,1,0.3254806171292163,0.4549763978683829,1.0,0.0,0.0,0.27,90.0,0.667,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07020.D::2025-09-12,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,180.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07020.D::2026-03-16,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,365.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07027.D::2025-03-23,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,7.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07027.D::2025-04-15,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,30.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07027.D::2025-06-14,dbnomics,aia_baseline,1,0.3254806171292163,0.4549763978683829,1.0,0.0,0.0,0.27,90.0,0.667,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07027.D::2025-09-12,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,180.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07027.D::2026-03-16,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,365.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07037.D::2025-03-23,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,7.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07037.D::2025-04-15,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,30.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07037.D::2025-06-14,dbnomics,aia_baseline,1,0.3254806171292163,0.4549763978683829,1.0,0.0,0.0,0.27,90.0,0.667,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07037.D::2025-09-12,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,180.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07037.D::2026-03-16,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,365.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07072.D::2025-03-23,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,7.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07072.D::2025-04-15,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,30.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07072.D::2025-06-14,dbnomics,aia_baseline,1,0.3254806171292163,0.4549763978683829,1.0,0.0,0.0,0.27,90.0,0.667,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07072.D::2025-09-12,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,180.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07072.D::2026-03-16,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,365.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07110.D::2025-03-23,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,7.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07110.D::2025-04-15,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,30.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07110.D::2025-06-14,dbnomics,aia_baseline,1,0.3254806171292163,0.4549763978683829,1.0,0.0,0.0,0.27,90.0,0.667,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07110.D::2025-09-12,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,180.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07110.D::2026-03-16,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,365.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07117.D::2025-03-23,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,7.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07117.D::2025-04-15,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,30.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07117.D::2025-06-14,dbnomics,aia_baseline,1,0.3254806171292163,0.4549763978683829,1.0,0.0,0.0,0.27,90.0,0.667,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07117.D::2025-09-12,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,180.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07117.D::2026-03-16,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,365.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07130.D::2025-03-23,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,7.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07130.D::2025-04-15,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,30.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07130.D::2025-06-14,dbnomics,aia_baseline,1,0.3254806171292163,0.4549763978683829,1.0,0.0,0.0,0.27,90.0,0.667,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07130.D::2025-09-12,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,180.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07130.D::2026-03-16,dbnomics,aia_baseline,1,0.3963963331039328,0.3643373866903784,1.0,0.0,0.0,0.179,365.0,0.38489999999999996,0.0,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07139.D::2025-03-23,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,7.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
2025-03-16-llm,meteofrance_TEMPERATURE_celsius.07139.D::2025-04-15,dbnomics,aia_baseline,1,0.4939369222052502,0.25609983870709496,1.0,0.0,0.0,0.062,30.0,0.25620000000000004,0.4566744730679157,1.0,0.14914406779661016
